ntype,node_name,node_id,global_graph_index
SNOMEDCT_US,Haemorrhagic smallpox,27018008,63300
SNOMEDCT_US,Haemorrhoid,155469003,63301
SNOMEDCT_US,Haemorrhoidectomy,149436003,63302
SNOMEDCT_US,Haemorrhoids NOS,155477004,63303
SNOMEDCT_US,Haemospermia,155940003,63304
SNOMEDCT_US,Hair,386045008,63305
SNOMEDCT_US,Hair disease,156407009,63306
SNOMEDCT_US,Hair transplant,150372009,63307
SNOMEDCT_US,Hairy leucoplakia,414952002,63308
SNOMEDCT_US,Hallucinogen,17573000,63309
SNOMEDCT_US,Halo naevus,307602007,63310
SNOMEDCT_US,Haloperidol,10756001,63311
SNOMEDCT_US,Halothane,387351001,63312
SNOMEDCT_US,Halsted radical mastectomy,172042001,63313
SNOMEDCT_US,Ham's test,143099009,63314
SNOMEDCT_US,Hamamelis,400611009,63315
SNOMEDCT_US,Hamartoma,400006008,63316
SNOMEDCT_US,Hammer toe,122481008,63317
SNOMEDCT_US,Hammer toe correction,150135008,63318
SNOMEDCT_US,Hand - Schuller - Christian disease,154773005,63319
SNOMEDCT_US,Hand - burn,157604004,63320
SNOMEDCT_US,Hand X-ray,145809000,63321
SNOMEDCT_US,Hand wart,186692005,63322
SNOMEDCT_US,Handicapped child,138264003,63323
SNOMEDCT_US,Hard exudates,247131008,63324
SNOMEDCT_US,Hard paraffin,311731000,63325
SNOMEDCT_US,Harelip operation,11823002,63326
SNOMEDCT_US,Harmful substance use,191879007,63327
SNOMEDCT_US,Has a sore throat,139658009,63328
SNOMEDCT_US,Has difficulty with speech,139565008,63329
SNOMEDCT_US,Has other transport,138078006,63330
SNOMEDCT_US,Has prickling sensation,162248005,63331
SNOMEDCT_US,Has symptom every few days,139724005,63332
SNOMEDCT_US,Has symptom every few hours,139722009,63333
SNOMEDCT_US,Has time,103333000,63334
SNOMEDCT_US,Has tingling sensation,162249002,63335
SNOMEDCT_US,Hay fever conjunctivitis,231855007,63336
SNOMEDCT_US,Hay fever with asthma,195970002,63337
SNOMEDCT_US,Headache disorder,230461009,63338
SNOMEDCT_US,Health administration,393446005,63339
SNOMEDCT_US,Health education - diet,148270007,63340
SNOMEDCT_US,Health educn - back problems,148273009,63341
SNOMEDCT_US,Hearing difficulty,139612008,63342
SNOMEDCT_US,Hearing normal,139611001,63343
SNOMEDCT_US,Heart block NOS,155359005,63344
SNOMEDCT_US,Heart failure NOS,155377000,63345
SNOMEDCT_US,Heart murmur [D],158337007,63346
SNOMEDCT_US,Heart operation,149155006,63347
SNOMEDCT_US,Heart rate fast,3424008,63348
SNOMEDCT_US,Heartburn,139300004,63349
SNOMEDCT_US,Heat cramp,157725005,63350
SNOMEDCT_US,Heat rash,44279002,63351
SNOMEDCT_US,"Heat stroke, unspecified",212938002,63352
SNOMEDCT_US,Heat therapy,150888004,63353
SNOMEDCT_US,Heaviness sensation,161874006,63354
SNOMEDCT_US,Heavy,410712002,63355
SNOMEDCT_US,Heavy baby,157083007,63356
SNOMEDCT_US,Hebephrenic schizophrenia,154867004,63357
SNOMEDCT_US,Helicobacter blood test positive,145574003,63358
SNOMEDCT_US,Hemianaesthesia,14686007,63359
SNOMEDCT_US,Hemipatellectomy,125883007,63360
SNOMEDCT_US,Hemisensory loss,140910008,63361
SNOMEDCT_US,Hemithyroidectomy,302338000,63362
SNOMEDCT_US,Heparan sulfate,111996004,63363
SNOMEDCT_US,Heparin,372877000,63364
SNOMEDCT_US,Hepatectomy,107963000,63365
SNOMEDCT_US,Hepatic veno-occlusive disease,197365004,63366
SNOMEDCT_US,Hepatitis,128241005,63367
SNOMEDCT_US,Hepatitis A immunisation,147630006,63368
SNOMEDCT_US,Hepatitis A test,143383007,63369
SNOMEDCT_US,Hepatitis B immunisation,147616001,63370
SNOMEDCT_US,Hepatitis C,154349000,63371
SNOMEDCT_US,Hepatitis C antibody level,134262009,63372
SNOMEDCT_US,Hepatitis C antibody test,143491004,63373
SNOMEDCT_US,Hepatitis C virus genotype,392969005,63374
SNOMEDCT_US,Hepatitis C virus subtype 1a,431891000124104,63375
SNOMEDCT_US,Herbal tea,226478004,63376
SNOMEDCT_US,Hereditary amyloidosis,367601000119103,63377
SNOMEDCT_US,Hereditary platelet disorder,129652000,63378
SNOMEDCT_US,Hereditary sensory neuropathy,11442006,63379
SNOMEDCT_US,Hereditary spastic paraplegia,155013000,63380
SNOMEDCT_US,Hernia - incisional,155752004,63381
SNOMEDCT_US,Hernia - inguinal,155738001,63382
SNOMEDCT_US,Hernia - umbilical,155753009,63383
SNOMEDCT_US,Hernia of abdominal cavity,155737006,63384
SNOMEDCT_US,Herpangina,154358007,63385
SNOMEDCT_US,Herpes labialis,154336005,63386
SNOMEDCT_US,Herpes simplex encephalitis,192688003,63387
SNOMEDCT_US,Herpes zoster,186514003,63388
SNOMEDCT_US,Hess test,143138002,63389
SNOMEDCT_US,Hexamine,372773008,63390
SNOMEDCT_US,Hiatus hernia NOS,196914007,63391
SNOMEDCT_US,Hiccough NOS,139211009,63392
SNOMEDCT_US,Hidradenitis,201204008,63393
SNOMEDCT_US,Hidradenoma papilliferum,307597000,63394
SNOMEDCT_US,High fat diet NOS,139790007,63395
SNOMEDCT_US,High fiber diet NOS,139796001,63396
SNOMEDCT_US,High head at term,156160002,63397
SNOMEDCT_US,High ligation of long saphenous vein,175821009,63398
SNOMEDCT_US,High risk infant,147181000,63399
SNOMEDCT_US,High suicide risk,392726008,63400
SNOMEDCT_US,Hindfoot,116668006,63401
SNOMEDCT_US,Hindquarter amputation,150279002,63402
SNOMEDCT_US,Hip X-ray,145819006,63403
SNOMEDCT_US,Hip arthritis NOS,202066000,63404
SNOMEDCT_US,Hip arthroplasty NOS,150146006,63405
SNOMEDCT_US,Hip fracture NOS,208566002,63406
SNOMEDCT_US,Hip pain,156598006,63407
SNOMEDCT_US,Hip replacement,29198004,63408
SNOMEDCT_US,Hip stiff,156609004,63409
SNOMEDCT_US,Histiocytoid haemangioma,189870005,63410
SNOMEDCT_US,Histopathology,393407008,63411
SNOMEDCT_US,History of abuse,138966009,63412
SNOMEDCT_US,History of physical abuse,138967000,63413
SNOMEDCT_US,History of sexual abuse,138968005,63414
SNOMEDCT_US,History/symptom NOS,139871005,63415
SNOMEDCT_US,History/symptoms,137643008,63416
SNOMEDCT_US,Histrelin,109049002,63417
SNOMEDCT_US,Histrionic personality disorder,192489002,63418
SNOMEDCT_US,Hoarse,139661005,63419
SNOMEDCT_US,Hoarseness symptom NOS,139664002,63420
SNOMEDCT_US,Hodgkin's disease NOS,188595005,63421
SNOMEDCT_US,Hodgkin's paragranuloma,188521005,63422
SNOMEDCT_US,Hoffa disease,267439008,63423
SNOMEDCT_US,Hollenhorst plaque,193375000,63424
SNOMEDCT_US,Holocarboxylase synthase deficiency,237956003,63425
SNOMEDCT_US,Homatropine,349951001,63426
SNOMEDCT_US,Home,257666003,63427
SNOMEDCT_US,Home care of patient,408419001,63428
SNOMEDCT_US,Home exercise program,151534006,63429
SNOMEDCT_US,Home problems,138172005,63430
SNOMEDCT_US,Homeless family,105526001,63431
SNOMEDCT_US,Homemaker,160478005,63432
SNOMEDCT_US,Homocystinuria,11282001,63433
SNOMEDCT_US,Homosexuality,154904009,63434
SNOMEDCT_US,Hordeolum internum,15750009,63435
SNOMEDCT_US,Horizontal overbite,196400004,63436
SNOMEDCT_US,Hormone,87568004,63437
SNOMEDCT_US,Hormone assay,258101005,63438
SNOMEDCT_US,Hormone measurement,122445005,63439
SNOMEDCT_US,Hormone therapy,146639002,63440
SNOMEDCT_US,Horticulture worker NOS,137167004,63441
SNOMEDCT_US,Hot flushes,389318003,63442
SNOMEDCT_US,House fire,217177006,63443
SNOMEDCT_US,Housing NOS,138127002,63444
SNOMEDCT_US,Housing lack NOS,138091007,63445
SNOMEDCT_US,Human,278412004,63446
SNOMEDCT_US,Human B-type natriuretic peptide,385677001,63447
SNOMEDCT_US,Human bite,157940004,63448
SNOMEDCT_US,Human body structure,279495008,63449
SNOMEDCT_US,Human echovirus 22,38419004,63450
SNOMEDCT_US,Human papillomavirus vaccine,423929007,63451
SNOMEDCT_US,Hunter's line,280591001,63452
SNOMEDCT_US,Husband,127849001,63453
SNOMEDCT_US,Hutchinson-Gilford syndrome,238870004,63454
SNOMEDCT_US,Hyaluronic acid,38218009,63455
SNOMEDCT_US,Hydatid mole,417044008,63456
SNOMEDCT_US,Hydatidiform mole,156085008,63457
SNOMEDCT_US,Hydrargyria,767299002,63458
SNOMEDCT_US,Hydrocele,155912008,63459
SNOMEDCT_US,Hydrochloric acid,27763000,63460
SNOMEDCT_US,Hydrodistension of bladder,236235002,63461
SNOMEDCT_US,Hydrogen breath test,395571008,63462
SNOMEDCT_US,Hydrolase,304259005,63463
SNOMEDCT_US,Hydronephrosis,155866001,63464
SNOMEDCT_US,Hydrophobia,14168008,63465
SNOMEDCT_US,Hydrops fetalis,157134005,63466
SNOMEDCT_US,Hydrops fetalis due to isoimmunisation,15539009,63467
SNOMEDCT_US,Hydrosalpinx,155970008,63468
SNOMEDCT_US,Hydrotherapy,150840002,63469
SNOMEDCT_US,Hydrotherapy NOS,150844006,63470
SNOMEDCT_US,Hydroureter,197810008,63471
SNOMEDCT_US,Hydroxpropyl cellulose,108872009,63472
SNOMEDCT_US,Hydroxyapatite,350558004,63473
SNOMEDCT_US,Hydroxycarbamide,387314007,63474
SNOMEDCT_US,Hydroxychloroquine,373540008,63475
SNOMEDCT_US,Hydroxyethylcellose,108889001,63476
SNOMEDCT_US,Hydroxylase,124231000,63477
SNOMEDCT_US,Hydroxyprogesterone caproate,126111009,63478
SNOMEDCT_US,Hydroxyzine,372856003,63479
SNOMEDCT_US,Hydroxyzine pamoate,386706009,63480
SNOMEDCT_US,Hymenolepiasis,187153007,63481
SNOMEDCT_US,Hyoscine,387409009,63482
SNOMEDCT_US,Hyperactive behaviour,392751009,63483
SNOMEDCT_US,Hyperacusis,155249006,63484
SNOMEDCT_US,Hyperalgesia,140908006,63485
SNOMEDCT_US,Hyperammonaemia,190717000,63486
SNOMEDCT_US,Hypercholesterolaemia,154740003,63487
SNOMEDCT_US,Hypereosinophilic syndrome,26328002,63488
SNOMEDCT_US,Hypergammaglobulinaemia,127388009,63489
SNOMEDCT_US,Hyperinsulinism,154694003,63490
SNOMEDCT_US,Hyperkalaemia,14140009,63491
SNOMEDCT_US,Hyperkeratosis,201059003,63492
SNOMEDCT_US,Hyperlipidaemia NOS,154743001,63493
SNOMEDCT_US,Hypermobility,102489001,63494
SNOMEDCT_US,Hypernatraemia,190879002,63495
SNOMEDCT_US,Hypernephroma,702391001,63496
SNOMEDCT_US,Hyperprolactinaemia,190468001,63497
SNOMEDCT_US,"Hyperprolactinaemia, NOS",21170004,63498
SNOMEDCT_US,Hyperpyrexia [D],158164000,63499
SNOMEDCT_US,Hyperreactio luteinalis,440532007,63500
SNOMEDCT_US,Hypersensitivity,257550005,63501
SNOMEDCT_US,Hypersensitivity skin test NOS,142177006,63502
SNOMEDCT_US,Hypersomnia NOS,191998008,63503
SNOMEDCT_US,Hypertension of pregnancy NOS,156112000,63504
SNOMEDCT_US,Hypertensive disease NOS,155302005,63505
SNOMEDCT_US,Hypertensive heart disease NOS,194769003,63506
SNOMEDCT_US,Hypertensive nephropathy,194773000,63507
SNOMEDCT_US,Hyperthermia,179260008,63508
SNOMEDCT_US,Hypertonic bladder,314717001,63509
SNOMEDCT_US,Hypertonic saline,373766008,63510
SNOMEDCT_US,Hypertrichosis,156409007,63511
SNOMEDCT_US,Hypertrichosis universalis,123046005,63512
SNOMEDCT_US,Hypertrophic cardiomyopathy,15471000,63513
SNOMEDCT_US,Hypertrophic cicatrix,19843006,63514
SNOMEDCT_US,Hypervitaminosis D,190969000,63515
SNOMEDCT_US,Hypesthesia,397974008,63516
SNOMEDCT_US,Hyphenwebs,247479008,63517
SNOMEDCT_US,Hypnosis,19997007,63518
SNOMEDCT_US,Hypnosis for therapy,151645002,63519
SNOMEDCT_US,Hypnotic agent,11814000,63520
SNOMEDCT_US,Hypochondriacal disorder,154891008,63521
SNOMEDCT_US,Hypochondriacal pain,231510006,63522
SNOMEDCT_US,Hypodontia,196264009,63523
SNOMEDCT_US,Hypoglycaemia,154691006,63524
SNOMEDCT_US,Hypoglycaemia unspecified,154693009,63525
SNOMEDCT_US,Hypoglycaemic coma,154692004,63526
SNOMEDCT_US,Hypokalaemia,154762003,63527
SNOMEDCT_US,Hypomagnesaemia,190855004,63528
SNOMEDCT_US,Hypomelanosis of Ito,254202001,63529
SNOMEDCT_US,Hypomenorrhea,156041006,63530
SNOMEDCT_US,Hyponatraemia,154756008,63531
SNOMEDCT_US,Hypoplasia of iris,204160009,63532
SNOMEDCT_US,Hyposmolality,111376000,63533
SNOMEDCT_US,Hypospadias repair,149779000,63534
SNOMEDCT_US,Hypotension NOS,155490006,63535
SNOMEDCT_US,Hypothermia - accidental,157720000,63536
SNOMEDCT_US,Hypothermia induction therapy,308693008,63537
SNOMEDCT_US,Hypothermia therapy,150901006,63538
SNOMEDCT_US,Hypothyroidism NOS,190290003,63539
SNOMEDCT_US,Hypovolaemia,154763008,63540
SNOMEDCT_US,Hypoxanthine-guanine phosphoribosyltransferase deficiency,190918000,63541
SNOMEDCT_US,Hysterectomy NOS,149878002,63542
SNOMEDCT_US,Hysteria NOS,191719007,63543
SNOMEDCT_US,Hysterosalpingogram,146052006,63544
SNOMEDCT_US,Hysterosalpingography NOS,146057000,63545
SNOMEDCT_US,Hysteroscopy,142512000,63546
SNOMEDCT_US,Hysterotomy,149894009,63547
SNOMEDCT_US,ICCE,260216002,63548
SNOMEDCT_US,ICCE - Intracapsular cataract extraction,172523009,63549
SNOMEDCT_US,ICSH,64182005,63550
SNOMEDCT_US,IH - Inguinal hernia,266440002,63551
SNOMEDCT_US,INT - Isoimmune neonatal thrombocytopenia,234491008,63552
SNOMEDCT_US,ISD,387332007,63553
SNOMEDCT_US,Ibrutinib,710228002,63554
SNOMEDCT_US,Ibuprofen,38268001,63555
SNOMEDCT_US,Ibutilide,108491000,63556
SNOMEDCT_US,Icatibant,703834005,63557
SNOMEDCT_US,Icebox,21546008,63558
SNOMEDCT_US,Ichthyosis vulgaris,205551004,63559
SNOMEDCT_US,Icterus [D],158249005,63560
SNOMEDCT_US,Idelalisib,709283009,63561
SNOMEDCT_US,Ideopath thrombocytopenic pur,154825008,63562
SNOMEDCT_US,Idiopathic eosinophilia,191359007,63563
SNOMEDCT_US,Idiopathic hydrops fetalis,157160006,63564
SNOMEDCT_US,Idiopathic hypertrophic subaortic stenosis,360465008,63565
SNOMEDCT_US,Idiopathic osteoarthritis,201824002,63566
SNOMEDCT_US,Idiopathic proctocolitis,196985000,63567
SNOMEDCT_US,Idiopathic retroperitoneal fibrosis,197808006,63568
SNOMEDCT_US,Iduronate 2-sulfatase,424323009,63569
SNOMEDCT_US,Ifosfamide,108757000,63570
SNOMEDCT_US,Ileocolic artery,120233009,63571
SNOMEDCT_US,Iliotibial band syndrome,202864001,63572
SNOMEDCT_US,Iloprost,319452005,63573
SNOMEDCT_US,Imam,119246008,63574
SNOMEDCT_US,Imatinib,391634008,63575
SNOMEDCT_US,Imipramine,36113004,63576
SNOMEDCT_US,Imiquimod,108939005,63577
SNOMEDCT_US,Immature WBC's - none present,142957000,63578
SNOMEDCT_US,Immature lungs,123275009,63579
SNOMEDCT_US,Immature white blood cells,142956009,63580
SNOMEDCT_US,Immature white blood cells NOS,142966001,63581
SNOMEDCT_US,Immediate,393483005,63582
SNOMEDCT_US,Immediate family member,393490000,63583
SNOMEDCT_US,Immersion foot,111734005,63584
SNOMEDCT_US,Immobile,102491009,63585
SNOMEDCT_US,Immobilisation,150709002,63586
SNOMEDCT_US,Immobilisation by cast,150717005,63587
SNOMEDCT_US,Immobilisation by cast NOS,150722005,63588
SNOMEDCT_US,Immune enhancement agent,372861001,63589
SNOMEDCT_US,Immunocytochemistry test,392984001,63590
SNOMEDCT_US,Immunodeficiency,234532001,63591
SNOMEDCT_US,Immunoelectrophoresis,143378004,63592
SNOMEDCT_US,Immunoelectrophoresis NOS,143381009,63593
SNOMEDCT_US,Immunofixation,143437002,63594
SNOMEDCT_US,Immunoglobulin injection,147705000,63595
SNOMEDCT_US,Immunoglobulins NOS,143360009,63596
SNOMEDCT_US,Immunologic paralysis,123174002,63597
SNOMEDCT_US,Immunological therapy NOS,151304002,63598
SNOMEDCT_US,Immunology test,108267006,63599
SNOMEDCT_US,Immunosuppressant,372823004,63600
SNOMEDCT_US,Immunotherapy,146638005,63601
SNOMEDCT_US,Impaired left ventricular function,142256001,63602
SNOMEDCT_US,Impaired swallowing,399122003,63603
SNOMEDCT_US,Imperforate hymen,156966007,63604
SNOMEDCT_US,Impetigo,156319000,63605
SNOMEDCT_US,Impingement syndrome of shoulder region,202851002,63606
SNOMEDCT_US,Implant,123140001,63607
SNOMEDCT_US,Implantable defibrillator,705935008,63608
SNOMEDCT_US,Implantation of cardiac pacemaker,149207001,63609
SNOMEDCT_US,Implantation of cochlear prosthetic device,359612003,63610
SNOMEDCT_US,Implantation of left ventricular assist device,175120008,63611
SNOMEDCT_US,Implantation of ventricular assist device,175118005,63612
SNOMEDCT_US,Impulsive character,286756000,63613
SNOMEDCT_US,In prison,105568001,63614
SNOMEDCT_US,In vitro fertilisation procedure,393132003,63615
SNOMEDCT_US,Inability to cope,160835008,63616
SNOMEDCT_US,Incest,138386004,63617
SNOMEDCT_US,Incision of chest wall,12639009,63618
SNOMEDCT_US,Incision of muscle,150212003,63619
SNOMEDCT_US,Incision of pericardium,13830001,63620
SNOMEDCT_US,Incisional hernia,196876001,63621
SNOMEDCT_US,Inclusion conjunctivitis,111840005,63622
SNOMEDCT_US,Incompetence,87828008,63623
SNOMEDCT_US,Incomplete bone formation,102273002,63624
SNOMEDCT_US,Incomplete hydatidiform mole,198612000,63625
SNOMEDCT_US,Incomplete miscarriage,156072005,63626
SNOMEDCT_US,Incomplete spontaneous abortion NOS,198654002,63627
SNOMEDCT_US,Incontinence - stress,156028007,63628
SNOMEDCT_US,Incontinence of faeces,142629005,63629
SNOMEDCT_US,Incoordination [D],158201004,63630
SNOMEDCT_US,Increased Q-T interval,111975006,63631
SNOMEDCT_US,Increased appetite,139083008,63632
SNOMEDCT_US,Increased carboxyhaemoglobin,124969004,63633
SNOMEDCT_US,Increased frequency of defaecation,139378007,63634
SNOMEDCT_US,Increased immunoglobulin,124951008,63635
SNOMEDCT_US,Increased insulin level,124860004,63636
SNOMEDCT_US,Increased methaemoglobin,124965005,63637
SNOMEDCT_US,Increased prolactin level,124764004,63638
SNOMEDCT_US,Increased serotonin level,124954000,63639
SNOMEDCT_US,Increased thyroid stimulating hormone level,124772002,63640
SNOMEDCT_US,Increasing exercise wheeze,147858000,63641
SNOMEDCT_US,Indacaterol,702801003,63642
SNOMEDCT_US,Indian,154178009,63643
SNOMEDCT_US,Indian sub-continent (NMO),154189002,63644
SNOMEDCT_US,Indication for,39816005,63645
SNOMEDCT_US,Indigestion symptom NOS,139303002,63646
SNOMEDCT_US,Indirect Coombs test,143183001,63647
SNOMEDCT_US,Indirect inguinal hernia NOS,266509007,63648
SNOMEDCT_US,Indocyanine green,384954007,63649
SNOMEDCT_US,Indolent systemic mastocytosis,397356009,63650
SNOMEDCT_US,Indometacin,373513008,63651
SNOMEDCT_US,Industrial machinery accident,217914005,63652
SNOMEDCT_US,Indwelling catheter inserted,150510005,63653
SNOMEDCT_US,Inertia - uterine,156210004,63654
SNOMEDCT_US,Inevitable abortion unspecified,198668009,63655
SNOMEDCT_US,Inf Mononucleosis test NOS,143208003,63656
SNOMEDCT_US,Infancy,282033002,63657
SNOMEDCT_US,Infant of a diabetic mother syndrome,157144007,63658
SNOMEDCT_US,Infantile,123112006,63659
SNOMEDCT_US,Infantile botulism,230680004,63660
SNOMEDCT_US,Infantile colic,139310008,63661
SNOMEDCT_US,Infantile gastroenteritis,186168003,63662
SNOMEDCT_US,Infantile nephropathic cystinosis,267415003,63663
SNOMEDCT_US,Infected penile prosthesis,236732000,63664
SNOMEDCT_US,Infected tissue surgical toilet,150337006,63665
SNOMEDCT_US,Infection - urinary NOS,155896006,63666
SNOMEDCT_US,Infection and inflammatory reaction due to internal orthopaedic fixation device,213129007,63667
SNOMEDCT_US,Infection by Cladosporium werneckii,1022006,63668
SNOMEDCT_US,Infection by Legionella pneumophilia,269574000,63669
SNOMEDCT_US,Infection by Toxoplasma gondii,187192000,63670
SNOMEDCT_US,Infection due to Coxiella burnetii,260588007,63671
SNOMEDCT_US,Infection mouth,196545002,63672
SNOMEDCT_US,Infection of digestive system,128398001,63673
SNOMEDCT_US,Infection of kidney NOS,155865002,63674
SNOMEDCT_US,Infection of penis,198025009,63675
SNOMEDCT_US,Infection of urinary tract,155897002,63676
SNOMEDCT_US,Infection screening NOS,148368000,63677
SNOMEDCT_US,Infectious diarrhea NOS,154279005,63678
SNOMEDCT_US,Infectious disease of intestine,127322007,63679
SNOMEDCT_US,Infectious disease of liver,128240006,63680
SNOMEDCT_US,Infectious disease prevention/control NOS,147802008,63681
SNOMEDCT_US,Infectious mononucleosis test,143203007,63682
SNOMEDCT_US,Infective OE,194198006,63683
SNOMEDCT_US,Infective arthritis NOS,201591007,63684
SNOMEDCT_US,Infective eczema,367338000,63685
SNOMEDCT_US,Infective myositis,156719002,63686
SNOMEDCT_US,Infertility studies,393009004,63687
SNOMEDCT_US,Infiltrative fasciitis,35548007,63688
SNOMEDCT_US,Inflamed throat,141458004,63689
SNOMEDCT_US,Inflammation,23583003,63690
SNOMEDCT_US,Inflammation of tendon sheath,240035004,63691
SNOMEDCT_US,Inflammation of testis,274718005,63692
SNOMEDCT_US,Inflammatory bowel disease,155759008,63693
SNOMEDCT_US,Inflammatory disorder of ear,363174001,63694
SNOMEDCT_US,Inflammatory disorder of muscle,128496001,63695
SNOMEDCT_US,Inflammatory polyarthropathy,201763001,63696
SNOMEDCT_US,Inflammatory polyarthropathy NOS,201817003,63697
SNOMEDCT_US,Inflammatory polyp,277162001,63698
SNOMEDCT_US,Inflammatory spondylopathies,156618002,63699
SNOMEDCT_US,Inflammatory spondylopathies NOS,156621000,63700
SNOMEDCT_US,Infliximab,108675009,63701
SNOMEDCT_US,Influenza NOS,155562009,63702
SNOMEDCT_US,Influenza vaccine,418163009,63703
SNOMEDCT_US,Influenza-like symptoms,139168000,63704
SNOMEDCT_US,Infusion - action,129330003,63705
SNOMEDCT_US,Ingenol mebutate,710279008,63706
SNOMEDCT_US,Ingrowing toenail,156402003,63707
SNOMEDCT_US,Inguinal hernia NOS,155744002,63708
SNOMEDCT_US,Inhaler,334980009,63709
SNOMEDCT_US,Injecting drug user,138450001,63710
SNOMEDCT_US,Injection,129326001,63711
SNOMEDCT_US,Injection given,150885001,63712
SNOMEDCT_US,Injection into joint,150858008,63713
SNOMEDCT_US,Injection of adrenaline,180194002,63714
SNOMEDCT_US,Injection of anaesthetic agent into sympathetic nerve for analgesia,279589005,63715
SNOMEDCT_US,Injection of sclerosant,257864003,63716
SNOMEDCT_US,Injury NOS,157670007,63717
SNOMEDCT_US,Injury arm NOS,157673009,63718
SNOMEDCT_US,Injury leg NOS,157674003,63719
SNOMEDCT_US,Injury of abdominal viscera,262684006,63720
SNOMEDCT_US,Injury of bladder,157345004,63721
SNOMEDCT_US,Injury of fourth cranial nerve,367456004,63722
SNOMEDCT_US,Injury of head region,210042006,63723
SNOMEDCT_US,Injury of kidney,157343006,63724
SNOMEDCT_US,Injury of lung,157334002,63725
SNOMEDCT_US,Injury of pancreas,210271004,63726
SNOMEDCT_US,Injury of spleen,157342001,63727
SNOMEDCT_US,Injury of testis,262921003,63728
SNOMEDCT_US,Injury of ureter,157347007,63729
SNOMEDCT_US,Injury of urethra,157346003,63730
SNOMEDCT_US,Injury of vertebral artery,210778006,63731
SNOMEDCT_US,Injury to blood vessel NOS,157432002,63732
SNOMEDCT_US,"Injury to liver, NOS",210179006,63733
SNOMEDCT_US,Inner,260521003,63734
SNOMEDCT_US,Inpatient care,393141008,63735
SNOMEDCT_US,Insect bite,157938009,63736
SNOMEDCT_US,Insertion of prosthesis or prosthetic device of femoral head,13279003,63737
SNOMEDCT_US,Insertion of urethral catheter,150509000,63738
SNOMEDCT_US,Insidious onset,367326009,63739
SNOMEDCT_US,Insomnia NOS,191996007,63740
SNOMEDCT_US,Inspection,129433002,63741
SNOMEDCT_US,Inspiratory wheeze,301274008,63742
SNOMEDCT_US,Instep,32742002,63743
SNOMEDCT_US,Instrument of aggression,312201009,63744
SNOMEDCT_US,Insufflation - action,129333001,63745
SNOMEDCT_US,Insulin,39487003,63746
SNOMEDCT_US,Insulin tolerance test,144451009,63747
SNOMEDCT_US,Intensive nursing care,151277006,63748
SNOMEDCT_US,Interdigital neuralgia,155078003,63749
SNOMEDCT_US,Interferon alfa,136111001,63750
SNOMEDCT_US,Interferon alfa-2b,108797002,63751
SNOMEDCT_US,Interferon gamma,136113003,63752
SNOMEDCT_US,Intermediate branched chain ketoaciduria,22710004,63753
SNOMEDCT_US,Intermediate lobe of right lung,123167007,63754
SNOMEDCT_US,Intermenstrual bleeding - irregular,198423008,63755
SNOMEDCT_US,Intermenstrual heavy bleeding,351814001,63756
SNOMEDCT_US,Intermittent explosive disorder,192096007,63757
SNOMEDCT_US,Internal urethrotomy,149671005,63758
SNOMEDCT_US,Intertrigo,156366001,63759
SNOMEDCT_US,Interventricular septal defect,204310005,63760
SNOMEDCT_US,Intervertebral disc,360499006,63761
SNOMEDCT_US,Intervertebral disc prolapse NOS,202709002,63762
SNOMEDCT_US,Intestinal dialysis,151056003,63763
SNOMEDCT_US,Intestinal disaccharidase deficiency NOS,190758007,63764
SNOMEDCT_US,Intestinal gas,392610001,63765
SNOMEDCT_US,Intestinal malabsorption,197476001,63766
SNOMEDCT_US,Intestine injury NOS,157340009,63767
SNOMEDCT_US,Intra-articular,131183008,63768
SNOMEDCT_US,Intracardiac,264044002,63769
SNOMEDCT_US,Intracerebral haemorrhage in fetus or newborn,206189008,63770
SNOMEDCT_US,Intracranial haemorrhage following injury,450410005,63771
SNOMEDCT_US,Intracranial injury,127296001,63772
SNOMEDCT_US,Intracranial injury NOS,210044007,63773
SNOMEDCT_US,Intraductal carcinoma in situ of breast,109889007,63774
SNOMEDCT_US,Intraocular foreign body,157361002,63775
SNOMEDCT_US,Intraspinal nerve root division,148733002,63776
SNOMEDCT_US,Intrauterine,398236008,63777
SNOMEDCT_US,Intrauterine hypoxia,206257005,63778
SNOMEDCT_US,Intravascular haemolysis,123060007,63779
SNOMEDCT_US,Intravenous antibiotic therapy,180228004,63780
SNOMEDCT_US,Intravenous chemotherapy,150466008,63781
SNOMEDCT_US,Intravenous drug user,389299009,63782
SNOMEDCT_US,Intravenous infusion,151063003,63783
SNOMEDCT_US,Intravenous urogram,146004001,63784
SNOMEDCT_US,Intrinsic factor antibody,143269008,63785
SNOMEDCT_US,Intrinsic factor antibody level,389549009,63786
SNOMEDCT_US,Intussusception,155772009,63787
SNOMEDCT_US,Invasive procedure,129236007,63788
SNOMEDCT_US,Inverted T wave,142101008,63789
SNOMEDCT_US,"Investig.- lab.,general",142739005,63790
SNOMEDCT_US,Involuntary movement symptom,139503003,63791
SNOMEDCT_US,Involuntary weight loss,448765001,63792
SNOMEDCT_US,Iodine,325330005,63793
SNOMEDCT_US,Iodoform,422494007,63794
SNOMEDCT_US,Iontophoresis,419464001,63795
SNOMEDCT_US,Iopromide,353903006,63796
SNOMEDCT_US,Ipecacuanha,317849003,63797
SNOMEDCT_US,Ipilimumab,697995005,63798
SNOMEDCT_US,Ipratropium,108624006,63799
SNOMEDCT_US,Iridotomy,148875008,63800
